Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2013-04-08 00:00:00-04:00,13.878264427185059,13.878264427185059,13.878264427185059,13.878264427185059,0,0.0,0.0,0.0
2013-04-09 00:00:00-04:00,13.92311954498291,13.92311954498291,13.92311954498291,13.92311954498291,0,0.0,0.0,0.0
2013-04-10 00:00:00-04:00,14.025633811950684,14.025633811950684,14.025633811950684,14.025633811950684,0,0.0,0.0,0.0
2013-04-11 00:00:00-04:00,14.070487976074219,14.070487976074219,14.070487976074219,14.070487976074219,0,0.0,0.0,0.0
2013-04-12 00:00:00-04:00,14.070487976074219,14.070487976074219,14.070487976074219,14.070487976074219,0,0.0,0.0,0.0
2013-04-15 00:00:00-04:00,13.839828491210938,13.839828491210938,13.839828491210938,13.839828491210938,0,0.0,0.0,0.0
2013-04-16 00:00:00-04:00,13.961565971374512,13.961565971374512,13.961565971374512,13.961565971374512,0,0.0,0.0,0.0
2013-04-17 00:00:00-04:00,13.827010154724121,13.827010154724121,13.827010154724121,13.827010154724121,0,0.0,0.0,0.0
2013-04-18 00:00:00-04:00,13.788565635681152,13.788565635681152,13.788565635681152,13.788565635681152,0,0.0,0.0,0.0
2013-04-19 00:00:00-04:00,13.92311954498291,13.92311954498291,13.92311954498291,13.92311954498291,0,0.0,0.0,0.0
2013-04-22 00:00:00-04:00,13.961565971374512,13.961565971374512,13.961565971374512,13.961565971374512,0,0.0,0.0,0.0
2013-04-23 00:00:00-04:00,14.051262855529785,14.051262855529785,14.051262855529785,14.051262855529785,0,0.0,0.0,0.0
2013-04-24 00:00:00-04:00,14.089707374572754,14.089707374572754,14.089707374572754,14.089707374572754,0,0.0,0.0,0.0
2013-04-25 00:00:00-04:00,14.14737606048584,14.14737606048584,14.14737606048584,14.14737606048584,0,0.0,0.0,0.0
2013-04-26 00:00:00-04:00,14.12174892425537,14.12174892425537,14.12174892425537,14.121748924255371,0,0.0,0.0,0.0
2013-04-29 00:00:00-04:00,14.179408073425293,14.179408073425293,14.179408073425293,14.179408073425293,0,0.0,0.0,0.0
2013-04-30 00:00:00-04:00,14.192225456237795,14.192225456237795,14.192225456237795,14.192225456237793,0,0.0,0.0,0.0
2013-05-01 00:00:00-04:00,14.115334510803223,14.115334510803223,14.115334510803223,14.115334510803223,0,0.0,0.0,0.0
2013-05-02 00:00:00-04:00,14.198636054992676,14.198636054992676,14.198636054992676,14.198636054992676,0,0.0,0.0,0.0
2013-05-03 00:00:00-04:00,14.29474925994873,14.29474925994873,14.29474925994873,14.29474925994873,0,0.0,0.0,0.0
2013-05-06 00:00:00-04:00,14.32037353515625,14.32037353515625,14.32037353515625,14.32037353515625,0,0.0,0.0,0.0
2013-05-07 00:00:00-04:00,14.365227699279785,14.365227699279785,14.365227699279785,14.365227699279785,0,0.0,0.0,0.0
2013-05-08 00:00:00-04:00,14.422889709472656,14.422889709472656,14.422889709472656,14.422889709472656,0,0.0,0.0,0.0
2013-05-09 00:00:00-04:00,14.390853881835938,14.390853881835938,14.390853881835938,14.390853881835938,0,0.0,0.0,0.0
2013-05-10 00:00:00-04:00,14.416481018066406,14.416481018066406,14.416481018066406,14.416481018066406,0,0.0,0.0,0.0
2013-05-13 00:00:00-04:00,14.410076141357422,14.410076141357422,14.410076141357422,14.410076141357422,0,0.0,0.0,0.0
2013-05-14 00:00:00-04:00,14.525406837463377,14.525406837463377,14.525406837463377,14.525406837463379,0,0.0,0.0,0.0
2013-05-15 00:00:00-04:00,14.583078384399414,14.583078384399414,14.583078384399414,14.583078384399414,0,0.0,0.0,0.0
2013-05-16 00:00:00-04:00,14.51900577545166,14.51900577545166,14.51900577545166,14.51900577545166,0,0.0,0.0,0.0
