Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-04-01 00:00:00-04:00,145.3249969482422,147.1999969482422,145.0,145.60000610351562,181911,0.0,0.0
2019-04-02 00:00:00-04:00,146.0500030517578,146.3000030517578,144.02499389648438,145.0749969482422,220214,0.0,0.0
2019-04-03 00:00:00-04:00,145.0,145.25,143.8000030517578,144.875,165571,0.0,0.0
2019-04-04 00:00:00-04:00,145.0,147.10000610351562,144.89999389648438,146.60000610351562,379952,0.0,0.0
2019-04-05 00:00:00-04:00,146.1999969482422,147.14999389648438,145.39999389648438,146.25,115677,0.0,0.0
2019-04-08 00:00:00-04:00,145.97500610351562,150.9499969482422,145.8000030517578,150.875,751812,0.0,0.0
2019-04-09 00:00:00-04:00,150.8000030517578,158.27499389648438,145.97500610351562,146.0500030517578,661550,0.0,0.0
2019-04-10 00:00:00-04:00,157.60000610351562,157.75,145.0500030517578,149.02499389648438,581365,0.0,0.0
2019-04-11 00:00:00-04:00,145.5,158.64999389648438,145.0,157.75,774589,0.0,0.0
2019-04-12 00:00:00-04:00,157.52499389648438,158.875,157.27499389648438,158.5749969482422,641772,0.0,0.0
2019-04-15 00:00:00-04:00,158.77499389648438,159.3249969482422,157.875,159.27499389648438,674085,0.0,0.0
2019-04-16 00:00:00-04:00,159.25,160.52499389648438,158.9499969482422,160.25,871453,0.0,0.0
2019-04-17 00:00:00-04:00,160.0749969482422,160.6999969482422,159.625,160.6750030517578,621592,0.0,0.0
2019-04-18 00:00:00-04:00,160.52499389648438,161.39999389648438,159.8249969482422,160.85000610351562,1094558,0.0,0.0
2019-04-22 00:00:00-04:00,160.125,160.60000610351562,158.6999969482422,159.6999969482422,941356,0.0,0.0
2019-04-23 00:00:00-04:00,159.77499389648438,160.6750030517578,159.125,159.5500030517578,783049,0.0,0.0
2019-04-24 00:00:00-04:00,159.625,159.64999389648438,156.27499389648438,156.64999389648438,1015130,0.0,0.0
2019-04-25 00:00:00-04:00,156.4499969482422,156.4499969482422,152.72500610351562,153.3000030517578,1199213,0.0,0.0
2019-04-26 00:00:00-04:00,153.25,154.97500610351562,151.9250030517578,152.77499389648438,1702204,0.0,0.0
2019-04-29 00:00:00-04:00,153.1999969482422,153.64999389648438,150.72500610351562,151.10000610351562,1402855,0.0,0.0
2019-04-30 00:00:00-04:00,151.4250030517578,151.5,149.0,149.10000610351562,1184305,0.0,0.0
2019-05-01 00:00:00-04:00,149.75,150.39999389648438,148.77499389648438,149.27499389648438,1007315,0.0,0.0
2019-05-02 00:00:00-04:00,149.3000030517578,150.0500030517578,147.8000030517578,147.9499969482422,1141744,0.0,0.0
2019-05-03 00:00:00-04:00,147.875,148.6750030517578,146.25,146.25,1183022,0.0,0.0
2019-05-06 00:00:00-04:00,145.39999389648438,147.0,142.25,144.47500610351562,1706674,0.0,0.0
2019-05-07 00:00:00-04:00,145.0,146.4499969482422,144.1999969482422,145.64999389648438,1010085,0.0,0.0
2019-05-08 00:00:00-04:00,145.5,146.35000610351562,143.3249969482422,143.75,914428,0.0,0.0
2019-05-09 00:00:00-04:00,143.39999389648438,144.85000610351562,142.64999389648438,144.14999389648438,1391167,0.0,0.0
2019-05-10 00:00:00-04:00,144.5500030517578,148.10000610351562,143.375,146.5,961718,0.0,0.0
2019-05-13 00:00:00-04:00,146.10000610351562,146.125,142.72500610351562,143.0500030517578,1082247,0.0,0.0
2019-05-14 00:00:00-04:00,143.60000610351562,145.0749969482422,141.9250030517578,142.64999389648438,1072047,0.0,0.0
