Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2013-04-08 00:00:00-04:00,19.008581369093804,19.07557487487793,18.92818779914569,19.07557487487793,45400,0.0,0.0,0.0
2013-04-09 00:00:00-04:00,19.191693043749407,19.2497537212745,19.04877156963502,19.18276023864746,49600,0.0,0.0,0.0
2013-04-10 00:00:00-04:00,19.267617826680056,19.566860811070093,19.267617826680056,19.53559684753418,34800,0.0,0.0,0.0
2013-04-11 00:00:00-04:00,19.593654026048718,19.651716392442246,19.589188476522107,19.62491798400879,21600,0.0,0.0,0.0
2013-04-12 00:00:00-04:00,19.584726333618164,19.60259194390227,19.45073766400413,19.584726333618164,48600,0.0,0.0,0.0
2013-04-15 00:00:00-04:00,19.522195755271362,19.522195755271362,19.09343138911941,19.142560958862305,49200,0.0,0.0,0.0
2013-04-16 00:00:00-04:00,19.307812266069238,19.397138595581055,19.254217149865354,19.397138595581055,4000,0.0,0.0,0.0
2013-04-17 00:00:00-04:00,19.27655865956531,19.27655865956531,18.98178280648554,19.030912399291992,6400,0.0,0.0,0.0
2013-04-18 00:00:00-04:00,19.151497861926195,19.151497861926195,18.995176315307617,18.995176315307617,1400,0.0,0.0,0.0
2013-04-19 00:00:00-04:00,18.905845730797907,19.106827836037393,18.905845730797907,19.07109832763672,2800,0.0,0.0,0.0
2013-04-22 00:00:00-04:00,19.129161834716797,19.129161834716797,19.129161834716797,19.129161834716797,600,0.0,0.0,0.0
2013-04-23 00:00:00-04:00,19.321218490600586,19.321218490600586,19.321218490600586,19.321218490600586,200,0.0,0.0,0.0
2013-04-24 00:00:00-04:00,19.50433004835367,19.50433004835367,19.437336574846615,19.4775333404541,2400,0.0,0.0,0.0
2013-04-25 00:00:00-04:00,19.4775333404541,19.4775333404541,19.4775333404541,19.4775333404541,0,0.0,0.0,0.0
2013-04-26 00:00:00-04:00,19.495399475097656,19.495399475097656,19.495399475097656,19.495399475097656,600,0.0,0.0,0.0
2013-04-29 00:00:00-04:00,19.589193421123547,19.665119708546367,19.589193421123547,19.61152458190918,8200,0.0,0.0,0.0
2013-04-30 00:00:00-04:00,19.508790969848633,19.508790969848633,19.508790969848633,19.508790969848633,600,0.0,0.0,0.0
2013-05-01 00:00:00-04:00,19.68298148906557,19.68298148906557,19.54006004333496,19.54006004333496,2800,0.0,0.0,0.0
2013-05-02 00:00:00-04:00,19.656190430049033,19.767847957768318,19.656190430049033,19.7589168548584,9400,0.0,0.0,0.0
2013-05-03 00:00:00-04:00,19.87950039365008,20.05815307374518,19.87950039365008,20.03582191467285,4600,0.0,0.0,0.0
2013-05-06 00:00:00-04:00,20.067089325149265,20.067089325149265,20.062622070312504,20.0626220703125,800,0.0,0.0,0.0
2013-05-07 00:00:00-04:00,20.089415204827034,20.13407922265608,20.089415204827034,20.12961196899414,1800,0.0,0.0,0.0
2013-05-08 00:00:00-04:00,20.21000427792867,20.21893708095551,20.192138671875,20.192138671875,1600,0.0,0.0,0.0
2013-05-09 00:00:00-04:00,20.20553673531639,20.20553673531639,20.1698055267334,20.1698055267334,3800,0.0,0.0,0.0
2013-05-10 00:00:00-04:00,20.259129296841582,20.393117904663082,20.259129296841582,20.393117904663086,3000,0.0,0.0,0.0
2013-05-13 00:00:00-04:00,20.299335109409256,20.366328591341237,20.299335109409256,20.32613182067871,2200,0.0,0.0,0.0
2013-05-14 00:00:00-04:00,20.437790516428127,20.47798728942871,20.437790516428127,20.47798728942871,2200,0.0,0.0,0.0
2013-05-15 00:00:00-04:00,20.61197410981035,20.61197410981035,20.57177734375,20.57177734375,1000,0.0,0.0,0.0
2013-05-16 00:00:00-04:00,20.620901537014507,20.620901537014507,20.473514556884766,20.473514556884766,3400,0.0,0.0,0.0
2013-05-17 00:00:00-04:00,20.594105902458427,20.598571452008983,20.49584677476687,20.580707550048828,20200,0.0,0.0,0.0
2013-05-20 00:00:00-04:00,20.616445639594467,20.616445639594467,20.52711927757868,20.56731605529785,27200,0.0,0.0,0.0
2013-05-21 00:00:00-04:00,20.61197410555959,20.643238067626953,20.567310085636105,20.643238067626953,2600,0.0,0.0,0.0
2013-05-22 00:00:00-04:00,20.786161646834717,20.790627197404074,20.40205955505371,20.40205955505371,2400,0.0,0.0,0.0
2013-05-23 00:00:00-04:00,20.232339746228106,20.451189207639388,20.232339746228106,20.42439079284668,1600,0.0,0.0,0.0
2013-05-24 00:00:00-04:00,20.51818464249334,20.51818464249334,20.281471252441406,20.281471252441406,2000,0.0,0.0,0.0
2013-05-28 00:00:00-04:00,20.607511295701997,20.665573682244617,20.540517807006836,20.540517807006836,10800,0.0,0.0,0.0
2013-05-29 00:00:00-04:00,20.402060938764546,20.402060938764546,20.37526252225591,20.38419532775879,1200,0.0,0.0,0.0
2013-05-30 00:00:00-04:00,20.531585170685503,20.53605072179866,20.51371955871582,20.51371955871582,1200,0.0,0.0,0.0
2013-05-31 00:00:00-04:00,20.495853291181042,20.504786096880167,20.379730224609375,20.379730224609375,2000,0.0,0.0,0.0
