Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-04-08 00:00:00-04:00,31.010190661672326,31.018750960482965,30.86754948627083,30.993074417114258,256400,0.0,0.0
2013-04-09 00:00:00-04:00,30.938868091697113,31.047276771036657,30.77625724921926,30.998779296875,401400,0.0,0.0
2013-04-10 00:00:00-04:00,31.09578514083975,31.39247913180778,31.015906407989174,31.246984481811523,269000,0.0,0.0
2013-04-11 00:00:00-04:00,31.597871667976968,31.703424737724017,31.526551085053196,31.58646011352539,213200,0.0,0.0
2013-04-12 00:00:00-04:00,31.606432596973406,31.700576297162204,31.452379862991283,31.65778350830078,159800,0.0,0.0
2013-04-15 00:00:00-04:00,31.40674194751268,31.492327547871,31.21560324011562,31.246984481811523,242000,0.0,0.0
2013-04-16 00:00:00-04:00,31.195625042752603,31.195625042752603,30.88466832094838,31.175655364990234,353000,0.0,0.0
2013-04-17 00:00:00-04:00,31.01589677678481,31.01589677678481,30.787670031054162,30.93031120300293,277400,0.0,0.0
2013-04-18 00:00:00-04:00,30.50239261242247,30.536627282769455,30.268461139714496,30.408248901367188,361400,0.0,0.0
2013-04-19 00:00:00-04:00,30.53376816036595,30.78196457694066,30.530914727569044,30.73346710205078,231400,0.0,0.0
2013-04-22 00:00:00-04:00,30.542323104967814,30.67070144909558,30.405388816402386,30.630762100219727,220800,0.0,0.0
2013-04-23 00:00:00-04:00,30.967400050277163,31.092922804588984,30.799082331506963,30.993074417114258,597000,0.0,0.0
2013-04-24 00:00:00-04:00,30.847583535347816,31.004489717857304,30.847583535347816,30.97881317138672,328200,0.0,0.0
2013-04-25 00:00:00-04:00,31.98585361298097,32.008674543782874,31.51799079530661,31.56648826599121,565000,0.0,0.0
2013-04-26 00:00:00-04:00,31.69487831399643,31.84322640008796,31.69487831399643,31.760494232177734,215600,0.0,0.0
2013-04-29 00:00:00-04:00,31.797574540516035,31.95448072371568,31.74622362388087,31.905981063842773,257800,0.0,0.0
