Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-04-08 00:00:00-04:00,9.402538476549998,9.534749579792052,9.386983880082,9.503641128540039,5045900,0.0,0.0
2013-04-09 00:00:00-04:00,9.542526618658957,9.682514274646147,9.526972022613736,9.674736976623535,4865900,0.0,0.0
2013-04-10 00:00:00-04:00,9.733558393456919,9.838307045200168,9.709385864110278,9.781904220581055,6785000,0.433,0.0
2013-04-11 00:00:00-04:00,9.781903351694417,9.870536463713085,9.765787821274232,9.814133644104004,3236900,0.0,0.0
2013-04-12 00:00:00-04:00,9.814134860805842,9.838307391002111,9.717443971589882,9.765789031982422,2111400,0.0,0.0
2013-04-15 00:00:00-04:00,9.725499681512028,9.749672976938138,9.564348220825195,9.564348220825195,2781300,0.0,0.0
2013-04-16 00:00:00-04:00,9.85442076189567,9.85442076189567,9.717442597860465,9.749672889709473,3314100,0.0,0.0
2013-04-17 00:00:00-04:00,9.685212306237366,9.685212306237366,9.451541729788145,9.53211784362793,2766500,0.0,0.0
2013-04-18 00:00:00-04:00,9.491831367427135,9.516004666663227,9.346795414165088,9.4031982421875,3008300,0.0,0.0
2013-04-19 00:00:00-04:00,9.467658042907715,9.507946103159448,9.427369982655984,9.467658042907715,1932000,0.0,0.0
2013-04-22 00:00:00-04:00,9.37096682400256,9.44348517617429,9.314564002727128,9.4112548828125,3772300,0.0,0.0
2013-04-23 00:00:00-04:00,9.314562183021385,9.403195280343123,9.250100840460254,9.298446655273438,6825200,0.0,0.0
2013-04-24 00:00:00-04:00,9.419311770786535,9.725499938394341,9.39513924315273,9.661039352416992,12570400,0.0,0.0
2013-04-25 00:00:00-04:00,9.798018459399545,9.814133990388356,9.71744310974793,9.725500106811523,5113700,0.0,0.0
2013-04-26 00:00:00-04:00,9.862479574546809,9.87053734047264,9.75773092280356,9.781904220581055,3640200,0.0,0.0
2013-04-29 00:00:00-04:00,9.878594569687266,9.918882628696691,9.862479038711172,9.870536804199219,2246200,0.0,0.0
2013-04-30 00:00:00-04:00,9.918882369995117,9.99945771748161,9.886652077314361,9.918882369995117,2950000,0.0,0.0
2013-05-01 00:00:00-04:00,9.910824688891568,9.999457802408724,9.854421099898106,9.951112747192383,5065500,0.0,0.0
2013-05-02 00:00:00-04:00,9.838306257994596,9.870536550688183,9.741615379913835,9.773845672607422,3190300,0.0,0.0
2013-05-03 00:00:00-04:00,9.894709592844144,9.96722794728497,9.773846181063325,9.82219123840332,3614000,0.0,0.0
2013-05-06 00:00:00-04:00,9.838306254077832,9.918882369995117,9.789960430841303,9.918882369995117,4435700,0.0,0.0
2013-05-07 00:00:00-04:00,10.080032771107884,10.104205295963316,9.959168609969309,10.023629188537598,3086200,0.0,0.0
2013-05-08 00:00:00-04:00,10.06391716003418,10.10420521341791,10.039744635376223,10.06391716003418,2874000,0.0,0.0
2013-05-09 00:00:00-04:00,10.039745501569312,10.112263850230505,9.999457444709673,10.03168773651123,2329900,0.0,0.0
2013-05-10 00:00:00-04:00,9.991398899253454,10.023629188537598,9.91888132468716,10.023629188537598,2868800,0.0,0.0
2013-05-13 00:00:00-04:00,10.007515652201795,10.023630414599623,9.959169828146697,9.983343124389648,1649300,0.0,0.0
2013-05-14 00:00:00-04:00,9.926940745870814,9.959171043028931,9.894710448712695,9.934998512268066,2249200,0.0,0.0
2013-05-15 00:00:00-04:00,9.951111970138445,10.096147892892823,9.951111970138445,10.088090896606445,2819500,0.0,0.0
2013-05-16 00:00:00-04:00,9.902768158277713,9.92694068889985,9.733558907060969,9.757731437683105,2950000,0.0,0.0
2013-05-17 00:00:00-04:00,9.604638599789418,9.677156966735717,9.564350532771368,9.652983665466309,2136600,0.0,0.0
2013-05-20 00:00:00-04:00,9.596580001062513,9.64492583098073,9.524061640400637,9.548234939575195,3621300,0.0,0.0
2013-05-21 00:00:00-04:00,9.556291571013539,9.741616348756036,9.467658449398957,9.628809928894043,4601500,0.0,0.0
2013-05-22 00:00:00-04:00,9.709384833016992,9.789960178426005,9.491829786708037,9.53211784362793,3144900,0.0,0.0
2013-05-23 00:00:00-04:00,9.387082010780103,9.516003958485564,9.35485171596145,9.427370071411133,3371700,0.0,0.0
2013-05-24 00:00:00-04:00,9.419311795634254,9.451542088707951,9.379024505615234,9.379024505615234,1586400,0.0,0.0
2013-05-28 00:00:00-04:00,9.741616440685664,9.765788970730322,9.548234663466658,9.588521957397461,3585700,0.0,0.0
2013-05-29 00:00:00-04:00,9.636866314178112,9.693269131812114,9.612693787825076,9.685212135314941,2900600,0.0,0.0
2013-05-30 00:00:00-04:00,9.765787996737883,9.798018289726558,9.652981587062124,9.661039352416992,4453100,0.0,0.0
2013-05-31 00:00:00-04:00,9.532119431056387,9.57240749468564,9.39514047577547,9.4031982421875,3169400,0.0,0.0
2013-06-03 00:00:00-04:00,9.564348305599419,9.596578598022461,9.49182995553988,9.596578598022461,4815200,0.0,0.0
2013-06-04 00:00:00-04:00,9.588520576690199,9.63686639824879,9.51600299699846,9.572405815124512,2635400,0.0,0.0
2013-06-05 00:00:00-04:00,9.459601070209914,9.475716603033975,9.346795414165088,9.4031982421875,2730200,0.0,0.0
2013-06-06 00:00:00-04:00,9.467658458500411,9.556291580200195,9.43542816257041,9.556291580200195,4083700,0.0,0.0
2013-06-07 00:00:00-04:00,9.467657784037268,9.548233902337572,9.427369724887118,9.516003608703613,2402500,0.0,0.0
2013-06-10 00:00:00-04:00,9.435426883310264,9.532117757990866,9.403196591750062,9.499887466430664,2631100,0.0,0.0
2013-06-11 00:00:00-04:00,9.37096682400256,9.47571546953608,9.346794296088918,9.4112548828125,2239200,0.0,0.0
2013-06-12 00:00:00-04:00,9.483774717217127,9.499889482201217,9.322622456790647,9.387083053588867,1885400,0.0,0.0
2013-06-13 00:00:00-04:00,9.33873735393063,9.604637489714483,9.266218995365785,9.588521957397461,2456400,0.0,0.0
2013-06-14 00:00:00-04:00,9.669096948082002,9.669096948082002,9.556290540385962,9.596578598022461,3672600,0.0,0.0
2013-06-17 00:00:00-04:00,9.701328900450424,9.74967473157259,9.612695773229188,9.644926071166992,1397000,0.0,0.0
