Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2013-04-08 00:00:00-04:00,14.838499069213867,14.838499069213867,14.838499069213867,14.838499069213867,0,0.0,0.0,0.0
2013-04-09 00:00:00-04:00,14.886649131774902,14.886649131774902,14.886649131774902,14.886649131774902,0,0.0,0.0,0.0
2013-04-10 00:00:00-04:00,14.996719360351562,14.996719360351562,14.996719360351562,14.996719360351562,0,0.0,0.0,0.0
2013-04-11 00:00:00-04:00,15.044873237609865,15.044873237609865,15.044873237609865,15.044873237609863,0,0.0,0.0,0.0
2013-04-12 00:00:00-04:00,15.03800106048584,15.03800106048584,15.03800106048584,15.03800106048584,0,0.0,0.0,0.0
2013-04-15 00:00:00-04:00,14.79722213745117,14.79722213745117,14.79722213745117,14.797222137451172,0,0.0,0.0,0.0
2013-04-16 00:00:00-04:00,14.921051025390625,14.921051025390625,14.921051025390625,14.921051025390625,0,0.0,0.0,0.0
2013-04-17 00:00:00-04:00,14.776586532592773,14.776586532592773,14.776586532592773,14.776586532592773,0,0.0,0.0,0.0
2013-04-18 00:00:00-04:00,14.742184638977053,14.742184638977053,14.742184638977053,14.74218463897705,0,0.0,0.0,0.0
2013-04-19 00:00:00-04:00,14.879773139953613,14.879773139953613,14.879773139953613,14.879773139953613,0,0.0,0.0,0.0
2013-04-22 00:00:00-04:00,14.921051025390625,14.921051025390625,14.921051025390625,14.921051025390625,0,0.0,0.0,0.0
2013-04-23 00:00:00-04:00,15.017355918884277,15.017355918884277,15.017355918884277,15.017355918884277,0,0.0,0.0,0.0
2013-04-24 00:00:00-04:00,15.058633804321289,15.058633804321289,15.058633804321289,15.058633804321289,0,0.0,0.0,0.0
2013-04-25 00:00:00-04:00,15.120542526245117,15.120542526245117,15.120542526245117,15.120542526245117,0,0.0,0.0,0.0
2013-04-26 00:00:00-04:00,15.086151123046873,15.086151123046873,15.086151123046873,15.086151123046875,0,0.0,0.0,0.0
2013-04-29 00:00:00-04:00,15.14806842803955,15.14806842803955,15.14806842803955,15.14806842803955,0,0.0,0.0,0.0
2013-04-30 00:00:00-04:00,15.168697357177733,15.168697357177733,15.168697357177733,15.168697357177734,0,0.0,0.0,0.0
2013-05-01 00:00:00-04:00,15.079265594482422,15.079265594482422,15.079265594482422,15.079265594482422,0,0.0,0.0,0.0
2013-05-02 00:00:00-04:00,15.175577163696289,15.175577163696289,15.175577163696289,15.175577163696289,0,0.0,0.0,0.0
2013-05-03 00:00:00-04:00,15.271888732910154,15.271888732910154,15.271888732910154,15.271888732910156,0,0.0,0.0,0.0
2013-05-06 00:00:00-04:00,15.29940986633301,15.29940986633301,15.29940986633301,15.299409866333008,0,0.0,0.0,0.0
2013-05-07 00:00:00-04:00,15.347558021545412,15.347558021545412,15.347558021545412,15.34755802154541,0,0.0,0.0,0.0
2013-05-08 00:00:00-04:00,15.4094762802124,15.4094762802124,15.4094762802124,15.409476280212402,0,0.0,0.0,0.0
2013-05-09 00:00:00-04:00,15.37508010864258,15.37508010864258,15.37508010864258,15.375080108642578,0,0.0,0.0,0.0
2013-05-10 00:00:00-04:00,15.402597427368164,15.402597427368164,15.402597427368164,15.402597427368164,0,0.0,0.0,0.0
2013-05-13 00:00:00-04:00,15.395721435546875,15.395721435546875,15.395721435546875,15.395721435546875,0,0.0,0.0,0.0
2013-05-14 00:00:00-04:00,15.512663841247559,15.512663841247559,15.512663841247559,15.512663841247559,0,0.0,0.0,0.0
2013-05-15 00:00:00-04:00,15.581453323364258,15.581453323364258,15.581453323364258,15.581453323364258,0,0.0,0.0,0.0
2013-05-16 00:00:00-04:00,15.512663841247559,15.512663841247559,15.512663841247559,15.512663841247559,0,0.0,0.0,0.0
2013-05-17 00:00:00-04:00,15.61585807800293,15.61585807800293,15.61585807800293,15.61585807800293,0,0.0,0.0,0.0
2013-05-20 00:00:00-04:00,15.608976364135744,15.608976364135744,15.608976364135744,15.608976364135742,0,0.0,0.0,0.0
2013-05-21 00:00:00-04:00,15.664006233215332,15.664006233215332,15.664006233215332,15.664006233215332,0,0.0,0.0,0.0
2013-05-22 00:00:00-04:00,15.560813903808592,15.560813903808592,15.560813903808592,15.560813903808594,0,0.0,0.0,0.0
2013-05-23 00:00:00-04:00,15.533296585083008,15.533296585083008,15.533296585083008,15.533296585083008,0,0.0,0.0,0.0
2013-05-24 00:00:00-04:00,15.540178298950195,15.540178298950195,15.540178298950195,15.540178298950195,0,0.0,0.0,0.0
2013-05-28 00:00:00-04:00,15.588330268859862,15.588330268859862,15.588330268859862,15.588330268859863,0,0.0,0.0,0.0
2013-05-29 00:00:00-04:00,15.519538879394531,15.519538879394531,15.519538879394531,15.519538879394531,0,0.0,0.0,0.0
2013-05-30 00:00:00-04:00,15.560813903808592,15.560813903808592,15.560813903808592,15.560813903808594,0,0.0,0.0,0.0
2013-05-31 00:00:00-04:00,15.388836860656738,15.388836860656738,15.388836860656738,15.388836860656738,0,0.0,0.0,0.0
2013-06-03 00:00:00-04:00,15.464507102966307,15.464507102966307,15.464507102966307,15.464507102966309,0,0.0,0.0,0.0
2013-06-04 00:00:00-04:00,15.402597427368164,15.402597427368164,15.402597427368164,15.402597427368164,0,0.0,0.0,0.0
2013-06-05 00:00:00-04:00,15.244376182556154,15.244376182556154,15.244376182556154,15.244376182556152,0,0.0,0.0,0.0
2013-06-06 00:00:00-04:00,15.347558021545412,15.347558021545412,15.347558021545412,15.34755802154541,0,0.0,0.0,0.0
2013-06-07 00:00:00-04:00,15.492030143737793,15.492030143737793,15.492030143737793,15.492030143737793,0,0.0,0.0,0.0
2013-06-10 00:00:00-04:00,15.478270530700684,15.478270530700684,15.478270530700684,15.478270530700684,0,0.0,0.0,0.0
2013-06-11 00:00:00-04:00,15.347558021545412,15.347558021545412,15.347558021545412,15.34755802154541,0,0.0,0.0,0.0
2013-06-12 00:00:00-04:00,15.238617897033691,15.238617897033691,15.238617897033691,15.238617897033691,0,0.052,0.0,0.0
2013-06-13 00:00:00-04:00,15.397209167480469,15.397209167480469,15.397209167480469,15.397209167480469,0,0.0,0.0,0.0
2013-06-14 00:00:00-04:00,15.321355819702148,15.321355819702148,15.321355819702148,15.321355819702148,0,0.0,0.0,0.0
2013-06-17 00:00:00-04:00,15.383416175842285,15.383416175842285,15.383416175842285,15.383416175842285,0,0.0,0.0,0.0
2013-06-18 00:00:00-04:00,15.466164588928223,15.466164588928223,15.466164588928223,15.466164588928223,0,0.0,0.0,0.0
2013-06-19 00:00:00-04:00,15.293780326843263,15.293780326843263,15.293780326843263,15.293780326843262,0,0.0,0.0,0.0
2013-06-20 00:00:00-04:00,14.990384101867674,14.990384101867674,14.990384101867674,14.990384101867676,0,0.0,0.0,0.0
2013-06-21 00:00:00-04:00,14.990384101867674,14.990384101867674,14.990384101867674,14.990384101867676,0,0.0,0.0,0.0
2013-06-24 00:00:00-04:00,14.838683128356934,14.838683128356934,14.838683128356934,14.838683128356934,0,0.0,0.0,0.0
2013-06-25 00:00:00-04:00,14.942122459411623,14.942122459411623,14.942122459411623,14.942122459411621,0,0.0,0.0,0.0
2013-06-26 00:00:00-04:00,15.080021858215332,15.080021858215332,15.080021858215332,15.080021858215332,0,0.0,0.0,0.0
2013-06-27 00:00:00-04:00,15.169661521911621,15.169661521911621,15.169661521911621,15.169661521911621,0,0.0,0.0,0.0
2013-06-28 00:00:00-04:00,15.142081260681152,15.142081260681152,15.142081260681152,15.142081260681152,0,0.0,0.0,0.0
2013-07-01 00:00:00-04:00,15.183448791503906,15.183448791503906,15.183448791503906,15.183448791503906,0,0.0,0.0,0.0
2013-07-02 00:00:00-04:00,15.162765502929686,15.162765502929686,15.162765502929686,15.162765502929688,0,0.0,0.0,0.0
2013-07-03 00:00:00-04:00,15.169661521911621,15.169661521911621,15.169661521911621,15.169661521911621,0,0.0,0.0,0.0
2013-07-05 00:00:00-04:00,15.245506286621094,15.245506286621094,15.245506286621094,15.245506286621094,0,0.0,0.0,0.0
2013-07-08 00:00:00-04:00,15.321355819702148,15.321355819702148,15.321355819702148,15.321355819702148,0,0.0,0.0,0.0
2013-07-09 00:00:00-04:00,15.41099739074707,15.41099739074707,15.41099739074707,15.41099739074707,0,0.0,0.0,0.0
2013-07-10 00:00:00-04:00,15.404102325439453,15.404102325439453,15.404102325439453,15.404102325439453,0,0.0,0.0,0.0
2013-07-11 00:00:00-04:00,15.597174644470215,15.597174644470215,15.597174644470215,15.597174644470215,0,0.0,0.0,0.0
2013-07-12 00:00:00-04:00,15.624756813049316,15.624756813049316,15.624756813049316,15.624756813049316,0,0.0,0.0,0.0
2013-07-15 00:00:00-04:00,15.659228324890137,15.659228324890137,15.659228324890137,15.659228324890137,0,0.0,0.0,0.0
2013-07-16 00:00:00-04:00,15.624756813049316,15.624756813049316,15.624756813049316,15.624756813049316,0,0.0,0.0,0.0
2013-07-17 00:00:00-04:00,15.652334213256836,15.652334213256836,15.652334213256836,15.652334213256836,0,0.0,0.0,0.0
2013-07-18 00:00:00-04:00,15.67991256713867,15.67991256713867,15.67991256713867,15.679912567138672,0,0.0,0.0,0.0
2013-07-19 00:00:00-04:00,15.693709373474121,15.693709373474121,15.693709373474121,15.693709373474121,0,0.0,0.0,0.0
2013-07-22 00:00:00-04:00,15.728180885314941,15.728180885314941,15.728180885314941,15.728180885314941,0,0.0,0.0,0.0
2013-07-23 00:00:00-04:00,15.728180885314941,15.728180885314941,15.728180885314941,15.728180885314941,0,0.0,0.0,0.0
2013-07-24 00:00:00-04:00,15.659228324890137,15.659228324890137,15.659228324890137,15.659228324890137,0,0.0,0.0,0.0
2013-07-25 00:00:00-04:00,15.67991256713867,15.67991256713867,15.67991256713867,15.679912567138672,0,0.0,0.0,0.0
2013-07-26 00:00:00-04:00,15.686806678771973,15.686806678771973,15.686806678771973,15.686806678771973,0,0.0,0.0,0.0
2013-07-29 00:00:00-04:00,15.624756813049316,15.624756813049316,15.624756813049316,15.624756813049316,0,0.0,0.0,0.0
2013-07-30 00:00:00-04:00,15.604064941406248,15.604064941406248,15.604064941406248,15.60406494140625,0,0.0,0.0,0.0
2013-07-31 00:00:00-04:00,15.610963821411131,15.610963821411131,15.610963821411131,15.610963821411133,0,0.0,0.0,0.0
2013-08-01 00:00:00-04:00,15.71438980102539,15.71438980102539,15.71438980102539,15.71438980102539,0,0.0,0.0,0.0
2013-08-02 00:00:00-04:00,15.755765914916992,15.755765914916992,15.755765914916992,15.755765914916992,0,0.0,0.0,0.0
2013-08-05 00:00:00-04:00,15.728180885314941,15.728180885314941,15.728180885314941,15.728180885314941,0,0.0,0.0,0.0
2013-08-06 00:00:00-04:00,15.673015594482422,15.673015594482422,15.673015594482422,15.673015594482422,0,0.0,0.0,0.0
2013-08-07 00:00:00-04:00,15.6316499710083,15.6316499710083,15.6316499710083,15.6316499710083,0,0.0,0.0,0.0
2013-08-08 00:00:00-04:00,15.67991256713867,15.67991256713867,15.67991256713867,15.679912567138672,0,0.0,0.0,0.0
2013-08-09 00:00:00-04:00,15.652334213256836,15.652334213256836,15.652334213256836,15.652334213256836,0,0.0,0.0,0.0
2013-08-12 00:00:00-04:00,15.624756813049316,15.624756813049316,15.624756813049316,15.624756813049316,0,0.0,0.0,0.0
2013-08-13 00:00:00-04:00,15.6316499710083,15.6316499710083,15.6316499710083,15.6316499710083,0,0.0,0.0,0.0
2013-08-14 00:00:00-04:00,15.54890251159668,15.54890251159668,15.54890251159668,15.54890251159668,0,0.0,0.0,0.0
2013-08-15 00:00:00-04:00,15.390313148498537,15.390313148498537,15.390313148498537,15.390313148498535,0,0.0,0.0,0.0
2013-08-16 00:00:00-04:00,15.342048645019531,15.342048645019531,15.342048645019531,15.342048645019531,0,0.0,0.0,0.0
2013-08-19 00:00:00-04:00,15.273090362548828,15.273090362548828,15.273090362548828,15.273090362548828,0,0.0,0.0,0.0
2013-08-20 00:00:00-04:00,15.314464569091797,15.314464569091797,15.314464569091797,15.314464569091797,0,0.0,0.0,0.0
2013-08-21 00:00:00-04:00,15.21793270111084,15.21793270111084,15.21793270111084,15.21793270111084,0,0.0,0.0,0.0
2013-08-22 00:00:00-04:00,15.321355819702148,15.321355819702148,15.321355819702148,15.321355819702148,0,0.0,0.0,0.0
2013-08-23 00:00:00-04:00,15.397209167480469,15.397209167480469,15.397209167480469,15.397209167480469,0,0.0,0.0,0.0
2013-08-26 00:00:00-04:00,15.362728118896484,15.362728118896484,15.362728118896484,15.362728118896484,0,0.0,0.0,0.0
2013-08-27 00:00:00-04:00,15.197246551513672,15.197246551513672,15.197246551513672,15.197246551513672,0,0.0,0.0,0.0
2013-08-28 00:00:00-04:00,15.224827766418457,15.224827766418457,15.224827766418457,15.224827766418457,0,0.0,0.0,0.0
2013-08-29 00:00:00-04:00,15.252406120300293,15.252406120300293,15.252406120300293,15.252406120300293,0,0.0,0.0,0.0
2013-08-30 00:00:00-04:00,15.21103572845459,15.21103572845459,15.21103572845459,15.21103572845459,0,0.0,0.0,0.0
2013-09-03 00:00:00-04:00,15.245506286621094,15.245506286621094,15.245506286621094,15.245506286621094,0,0.0,0.0,0.0
2013-09-04 00:00:00-04:00,15.30756664276123,15.30756664276123,15.30756664276123,15.30756664276123,0,0.0,0.0,0.0
2013-09-05 00:00:00-04:00,15.30756664276123,15.30756664276123,15.30756664276123,15.30756664276123,0,0.0,0.0,0.0
2013-09-06 00:00:00-04:00,15.314464569091797,15.314464569091797,15.314464569091797,15.314464569091797,0,0.0,0.0,0.0
2013-09-09 00:00:00-04:00,15.431685447692873,15.431685447692873,15.431685447692873,15.431685447692871,0,0.0,0.0,0.0
2013-09-10 00:00:00-04:00,15.535115242004395,15.535115242004395,15.535115242004395,15.535115242004395,0,0.0,0.0,0.0
2013-09-11 00:00:00-04:00,15.604064941406248,15.604064941406248,15.604064941406248,15.60406494140625,0,0.0,0.0,0.0
2013-09-12 00:00:00-04:00,15.577119827270508,15.577119827270508,15.577119827270508,15.577119827270508,0,0.051,0.0,0.0
2013-09-13 00:00:00-04:00,15.611669540405273,15.611669540405273,15.611669540405273,15.611669540405273,0,0.0,0.0,0.0
2013-09-16 00:00:00-04:00,15.701510429382324,15.701510429382324,15.701510429382324,15.701510429382324,0,0.0,0.0,0.0
2013-09-17 00:00:00-04:00,15.756794929504395,15.756794929504395,15.756794929504395,15.756794929504395,0,0.0,0.0,0.0
2013-09-18 00:00:00-04:00,15.943390846252441,15.943390846252441,15.943390846252441,15.943390846252441,0,0.0,0.0,0.0
2013-09-19 00:00:00-04:00,15.936482429504395,15.936482429504395,15.936482429504395,15.936482429504395,0,0.0,0.0,0.0
2013-09-20 00:00:00-04:00,15.846639633178711,15.846639633178711,15.846639633178711,15.846639633178711,0,0.0,0.0,0.0
2013-09-23 00:00:00-04:00,15.791353225708008,15.791353225708008,15.791353225708008,15.791353225708008,0,0.0,0.0,0.0
2013-09-24 00:00:00-04:00,15.77752685546875,15.77752685546875,15.77752685546875,15.77752685546875,0,0.0,0.0,0.0
2013-09-25 00:00:00-04:00,15.749889373779297,15.749889373779297,15.749889373779297,15.749889373779297,0,0.0,0.0,0.0
2013-09-26 00:00:00-04:00,15.791353225708008,15.791353225708008,15.791353225708008,15.791353225708008,0,0.0,0.0,0.0
2013-09-27 00:00:00-04:00,15.756794929504395,15.756794929504395,15.756794929504395,15.756794929504395,0,0.0,0.0,0.0
2013-09-30 00:00:00-04:00,15.6876859664917,15.6876859664917,15.6876859664917,15.6876859664917,0,0.0,0.0,0.0
2013-10-01 00:00:00-04:00,15.770616531372072,15.770616531372072,15.770616531372072,15.77061653137207,0,0.0,0.0,0.0
2013-10-02 00:00:00-04:00,15.763703346252441,15.763703346252441,15.763703346252441,15.763703346252441,0,0.0,0.0,0.0
2013-10-03 00:00:00-04:00,15.673869132995604,15.673869132995604,15.673869132995604,15.673869132995605,0,0.0,0.0,0.0
2013-10-04 00:00:00-04:00,15.72915744781494,15.72915744781494,15.72915744781494,15.729157447814941,0,0.0,0.0,0.0
2013-10-07 00:00:00-04:00,15.625491142272951,15.625491142272951,15.625491142272951,15.62549114227295,0,0.0,0.0,0.0
2013-10-08 00:00:00-04:00,15.49418544769287,15.49418544769287,15.49418544769287,15.494185447692871,0,0.0,0.0,0.0
2013-10-09 00:00:00-04:00,15.473445892333984,15.473445892333984,15.473445892333984,15.473445892333984,0,0.0,0.0,0.0
2013-10-10 00:00:00-04:00,15.72915744781494,15.72915744781494,15.72915744781494,15.729157447814941,0,0.0,0.0,0.0
2013-10-11 00:00:00-04:00,15.791353225708008,15.791353225708008,15.791353225708008,15.791353225708008,0,0.0,0.0,0.0
2013-10-14 00:00:00-04:00,15.83281135559082,15.83281135559082,15.83281135559082,15.83281135559082,0,0.0,0.0,0.0
2013-10-15 00:00:00-04:00,15.749889373779297,15.749889373779297,15.749889373779297,15.749889373779297,0,0.0,0.0,0.0
2013-10-16 00:00:00-04:00,15.915743827819826,15.915743827819826,15.915743827819826,15.915743827819824,0,0.0,0.0,0.0
2013-10-17 00:00:00-04:00,16.01249885559082,16.01249885559082,16.01249885559082,16.01249885559082,0,0.0,0.0,0.0
2013-10-18 00:00:00-04:00,16.088523864746094,16.088523864746094,16.088523864746094,16.088523864746094,0,0.0,0.0,0.0
2013-10-21 00:00:00-04:00,16.07469940185547,16.07469940185547,16.07469940185547,16.07469940185547,0,0.0,0.0,0.0
2013-10-22 00:00:00-04:00,16.17144775390625,16.17144775390625,16.17144775390625,16.17144775390625,0,0.0,0.0,0.0
2013-10-23 00:00:00-04:00,16.116159439086914,16.116159439086914,16.116159439086914,16.116159439086914,0,0.0,0.0,0.0
2013-10-24 00:00:00-04:00,16.15762710571289,16.15762710571289,16.15762710571289,16.15762710571289,0,0.0,0.0,0.0
